description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                Dr. Feelgood: Dealer or Healer? tells the story of Dr. William Hurwitz, who was convicted of over 50 counts of narcotics distribution and was handed a 25-year prison sentence. The film traces Dr. Hurwitz's trial and eventual appeal, detailing the events that lead to his arrest. Testimonies from the witnesses in Dr. Hurwitz's case contradict one another-some revere him, while others condemn him. Taken together, their accounts reveal a profile of a compassionate yet flawed doctor. The film, in telling his story, underscores the tension between every patient's right to pain relief and the lawful need for drug control.
            ","NR
                    ",Eve Marson,NA,NA,David Boodell,Sara Goldblatt,Eve Marson,Mark Monroe,"Dec 30, 2016
                        ","Jan 31, 2017
                        ","
                            84 minutes
                        ","
                        Diamond Docs
                    ","
                William Hurwitz
            ","
                Molly Shaw
            ","
                Bret McCarter
            ","
                Aaron Weeter
            ","
                Aaron Wheeler
            ","
                Gabriela Hurwitz
            ","
                                Dr. Feelgood: Dealer or Healer?
                            ",2016,No consensus yet.,"
                        
                        Documentary
                        
                    ",83,6,48,236,135015,7,0,3,3.17,30,32,130,https://www.rottentomatoes.com/m/dr_feelgood_dealer_or_healer
"
                ""Dinosaurs Alive"" is a global adventure of science and discovery--featuring the earliest dinosaurs of the Triassic Period to the monsters of the Cretaceous ""reincarnated"" life-sized for the giant IMAX (R) screen. Audiences will journey with some of the world's preeminent paleontologists as they uncover evidence that the descendents of dinosaurs still walk (or fly) among us. From the exotic, trackless expanses and sand dunes of Mongolia's Gobi Desert to the dramatic sandstone buttes of New Mexico, the film will follow American Museum of Natural History paleontologists as they explore some of the greatest dinosaur finds in history. Through the magic of scientifically accurate computer-generated animation, these newly discovered creatures, and some familiar favorites, will come alive... in a big way!
            ","NR
                    ",Bayley Silleck,David Clark,NA,David Clark,Bayley Silleck,NA,NA,"Mar 30, 2007
                        ","Oct 6, 2009
                        ","
                            40 minutes
                        ","
                        Giant Screen Films
                    ","
                Michael Douglas
            ",NA,NA,NA,NA,NA,Dinosaurs Alive! 3D,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Documentary, 
                        
                        Kids & Family, 
                        
                        Special Interest
                        
                    ",75,8,36,761,133544,6.62,7.75,2,3.07,15,27,166,https://www.rottentomatoes.com/m/dinosaurs-alive
"
                The updated version of this documentary -- takes you behind the walls of the U.S. government as CIA, Pentagon and Foreign Service experts address the government's reasons for launching the ""preemptive"" war on Iraq in 2003 -- includes new footage. Paired with this title is director David O. Russell's controversial antiwar documentary, Soldiers Pay.
            ","NR
                    ",David O. Russell,Robert Greenwald,NA,NA,NA,NA,NA,"Aug 20, 2004
                        ","Oct 19, 2004
                        ","
                            83 minutes
                        ","
                        Cinema Libre
                    ","
                Condoleezza Rice
            ","
                David Kay
            ","
                Dick Cheney
            ","
                Donald Rumsfeld
            ","
                Dr. Hans Blix
            ","
                George W. Bush
            ",Uncovered: The War on Iraq,NA,A political doc that methodically and effectively argues its case.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",77,48,69,285,132119,6.68,6.34,22,3.55,22,10,71,https://www.rottentomatoes.com/m/1135882-uncovered_the_war_on_iraq
"
                In 1979, the U.S. Customs Service reported that 87% of all marijuana seizures in the U.S. were made in the South Florida area. Due to the region's 5,000 miles of coast and coastal waterways and close proximity to the Caribbean and Latin America, South Florida was a pot smuggler's paradise. In sharp contrast to the brazenly violent cocaine cowboys of the 1980s, Miami's marijuana smugglers were cooler, calmer, and for the most part, nonviolent. Square Grouper paints a vivid portrait of Miami's pot smuggling culture in the 1970s and 1980s through three of the city's most colorful stories.--(c) Official Site
            ","R (for images of drug use - some involving children)
                    ",Billy Corben,NA,NA,NA,NA,NA,NA,"Apr 15, 2011
                        ","Apr 19, 2011
                        ","
                            99 minutes
                        ","
                        Magnolia Pictures
                    ","
                Brother Clifton
            ","
                Brother Gary
            ","
                Sister Ilene
            ","
                Brother Butch
            ","
                Tony Darwin
            ","
                Manny Funes
            ","
                                Square Grouper: The Godfathers of Ganja
                            ",2011,No consensus yet.,"
                        
                        Comedy, 
                        
                        Documentary, 
                        
                        Drama, 
                        
                        Special Interest
                        
                    ",75,12,55,901,141675,5.94,5.92,6,3.34,38,31,169,https://www.rottentomatoes.com/m/square_grouper_the_godfathers_of_ganja
"
                The fictitious TV show 'Crime Scene' conducts new jailhouse interviews with the members of Charlie's Family as they recollect the events of the summer of '69. Although the participants, Tex Adie, Lesley and Bobbie, often contradict one another to either show themselves vaguely as innocents or to sensationalize the story event further, the portrait of the '60s ideals of freedom and expression are twisted beyond recognition. The interviews are interspersed with devastatingly authentic dramatic recreations of mythical Manson family home movies. It starts with a group of innocent youths forming a commune, smoking pots, dropping acid, making love and making music. But, when their leader, Charlie, is rejected as an artist and money starts to become tight, the kids change their lifestyle in order to survive.
            ","R
                    ",Jim Van Bebber,NA,NA,Jim Van Bebber,NA,NA,NA,"Oct 22, 2004
                        ","Apr 26, 2005
                        ","
                            95 minutes
                        ","
                        Blue Underground
                    ","
                Marcelo Games
            ","
                Marc Pitman
            ","
                Leslie Orr
            ","
                Maureen Allisse
            ","
                Marueen Allisse
            ","
                Amy Yates
            ",The Manson Family,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Drama, 
                        
                        Horror
                        
                    ",68,31,50,7,132017,6.02,6.12,14,3.16,187,192,1662,https://www.rottentomatoes.com/m/manson_family
"
                Progressive Dutch couple, Martin Verfondern and Margo Pool, had only one dream--to live off the land, far from the constraints and complications of the city. But, when they arrive in the remote, Spanish village of Santoalla, the foreigners challenge the traditions of the Rodrguez family, the only remaining residents, igniting a decade-long conflict that culminates in Martin's mysterious disappearance. As this once forgotten landscape is thrust into the center of controversy, Margo finds herself searching not only for answers, but for the strength to persevere.
            ","NR
                    ",Andrew Becker (II) ,Daniel Mehrer,NA,NA,NA,NA,NA,"Jul 19, 2017
                        ","Dec 5, 2017
                        ","
                            83 minutes
                        ","
                        Oscilloscope Laboratories
                    ","
                Carlos Rodrguez (LVII) 
            ","
                Jovita Rodrguez
            ","
                Julio Rodrguez (XVII) 
            ","
                Manolo Rodrguez (VI) 
            ","
                Margo Verfondern
            ","
                Martin Verfondern
            ",Santoalla,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Mystery & Suspense
                        
                    ",85,13,85,143,138764,6.46,6.25,7,4.12,11,2,112,https://www.rottentomatoes.com/m/santoalla_2017
"
                Penelope Spheeris directed this sequel documentary profiling the heavy metal music scene in Los Angeles in the late 1980s. Alice Cooper, Ozzy Osbourne and members of KISS and Motorhead appear.
            ","R
                    ",Penelope Spheeris,NA,NA,NA,NA,NA,NA,"Jun 17, 1988
                        ","Mar 4, 2016
                        ","
                            90 minutes
                        ","
                        New Line Cinema
                    ","
                Anthony Joseph Perry
            ","
                Steven Tyler
            ","
                Alice Cooper
            ","
                Gene Simmons
            ","
                Paul Stanley (II)
            ","
                Lemmy
            ","
                                The Decline of Western Civilization Part II: The Metal Years
                            ",1988,No consensus yet.,"
                        
                        Documentary, 
                        
                        Musical & Performing Arts, 
                        
                        Special Interest
                        
                    ",90,10,76,2,133298,6.45,5.33,5,3.87,356,110,409,https://www.rottentomatoes.com/m/decline_of_western_civilization_pt_2_the_the_metal_years
"
                Meet the dirtiest cop in New York City history. In the 1980s, Michael Dowd patrolled the mean streets of one of the toughest precincts in Brooklyn. He also headed a ruthless criminal network that stole money and drugs, ultimately resulting in the city's biggest ever corruption scandal. In this explosive true crime saga, Dowd tells all as he relives his days as a mobster with a badge. The story that unfolds is a riveting real-life thriller full of larger-than-life personalities, stunning double crosses, and epic downfalls. (C) IFC Films
            ","R (for pervasive language, some grisly crime scene images, and drug content)
                    ",Tiller Russell,NA,NA,NA,NA,NA,NA,"May 8, 2015
                        ","May 8, 2015
                        ","
                            104 minutes
                        ","
                        IFC Films
                    ","
                Michael Dowd
            ","
                Ken Eurell
            ","
                Walter Yurkiw
            ","
                Chickie
            ","
                Dori Eurell
            ",NA,The Seven Five,NA,No consensus yet.,"
                        
                        Documentary
                        
                    ",83,29,85,1,133431,7.5,7.72,13,3.97,312,56,715,https://www.rottentomatoes.com/m/the_seven_five
"
                The first person the audience sees in Ship of Fools is dwarf Michael Dunn, who speaks to viewers directly and acts as a Greek chorus throughout the film. It begins on the deck of an ocean liner travelling from Vera Cruz to Bremerhaven. The time is the 1930s, so close and yet so far from war. The cross-section of humanity on board includes ship's doctor Oscar Werner, Spanish political activist Simone Signoret, aging coquette Vivien Leigh, hedonistic baseball player Lee Marvin, philosophical Jew Heinz Ruhmann, a smattering of pro- and anti-Hitlerites (Jose Ferrer plays the nastiest and most vocal ""pro"") and young lovers George Segal and Elizabeth Ashley. Yes, it's Grand Hotel at sea, a feast for stargazers and an endurance test for those who aren't comfortable with non-stop speechmaking. Despite such lines as ""What can the Nazis do? Kill all six million of us?,"" Ship of Fools manages to stay afloat throughout its 148 minutes. Michael Dunn was nominated for an Academy Award for his interlocutory characterization; the rest of the performances range from brilliant to merely filling up the room. Other Oscars were presented to cinematographer Ernest Lazslo and to the art-direction staff. Ship of Fools was adapted by Abby Mann from the novel by Katharine Ann Porter.
            ","NR
                    ",Stanley Kramer,NA,NA,Abby Mann,Stanley Kramer,NA,NA,"Jul 29, 1965
                        ","Dec 2, 2003
                        ","
                            52 minutes
                        ","
                        Columbia Pictures
                    ","
                Simone Signoret
            ","
                Oskar Werner
            ","
                Vivien Leigh
            ","
                Lee Marvin
            ","
                Jos Ferrer
            ","
                Elizabeth Ashley
            ","
                                Ship of Fools
                            ",1965,No consensus yet.,"
                        
                        Classics, 
                        
                        Documentary, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",72,18,78,1,136882,6.7,4.33,4,3.81,154,42,190,https://www.rottentomatoes.com/m/ship_of_fools
"
                This darkly comic, genre-bending piece of gonzo journalism from international provocateur Mads Brgger rips the corroded lid off the global scheme of political corruption and exploitation happening in one of the most dangerous places on the planet: the Central African Republic. Armed with a phalanx of hidden cameras, black-market diplomatic credentials and a bleeding-edge wit, Brgger transforms himself into an outlandish caricature of a European-African consul. As he immerses himself in the life-threatening underworld of nefarious bureaucrats, Brgger encounters blood diamond smuggling, bribery, and even murder -- while somehow managing to crack amazing razor-sharp barbs at every step along the way. -- (C) Drafthouse
            ","NR
                    ",Mads Brgger,NA,NA,Mads Brgger,Maja Jul Larsen,Jaja Jul Larsen,NA,"Aug 29, 2012
                        ","Oct 23, 2012
                        ","
                            97 minutes
                        ","
                        Drafthouse Films
                    ","
                Mads Brgger
            ","
                Eva Jakobsen
            ","
                Colin Evans
            ","
                Varney Sherman
            ","
                Dalkia Gilbert
            ","
                Albert
            ","
                                The Ambassador
                            ",2012,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",73,37,74,761,138283,6.83,6.64,17,3.72,180,62,362,https://www.rottentomatoes.com/m/the_ambassador
"
                Spanish bullfighter Antonio Barrera is followed as he reaches the end of his bullfighting career. Barrera holds the distinction of being the bullfighter who has been gored the most, with 23 ""hornings"" over the course of his 15-year career, yet he has trouble coming to terms with his impending retirement.
            ","NR
                    ",Ido Mizrahy,NA,NA,NA,NA,NA,NA,"Mar 1, 2016
                        ","
                            75 minutes
                        ",NA,"
                        MotherLode Films
                    ",NA,NA,NA,NA,NA,NA,Gored,NA,No consensus yet.,"
                        
                        Documentary
                        
                    ",78,9,46,65,135761,6.75,6,3,2.87,12,14,32,https://www.rottentomatoes.com/m/gored
"
                Before American soldiers are deployed to Iraq, they're given special training at the National Training Center on the Ft. Irwin Military Reservation, located in California's Mojave Desert. The National Training Center has constructed a simulated Iraqi village called Medina Wasl in the desert, where new soldiers battle ""insurgents"" (played by returning U.S. troops) and interact with ""ordinary citizens"" (many portrayed by Iraqi exiles who've ended up in the United States) as they learn the ins and outs of combat in the Middle East. Filmmakers Tony Gerber and Jesse Moss follow Lt. Col. Robert McLaughlin as he drums the art of war into his charges in Full Battle Rattle, a documentary that offers a behind-the-scenes look at Medina Wasl, the soldiers who learn there, the people who organize the war games, and the people who've been hired to play-act at being the ""enemy."" Full Battle Rattle received its world premiere as an official entry at the 2008 Berlin Film Festival.
            ","NR
                    ",Jesse Moss,Tony Gerber,NA,NA,NA,NA,NA,"Feb 9, 2008
                        ","Sep 22, 2009
                        ","
                            92 minutes
                        ","
                        Market Road
                    ",NA,NA,NA,NA,NA,NA,Full Battle Rattle,NA,"Full Battle Rattle is an insightful, eye-opening account of the preparations soldiers must make for their service in Iraq.","
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",77,31,84,244,132543,6.51,6.52,11,3.98,27,5,56,https://www.rottentomatoes.com/m/full_battle_rattle_2008
"
                One of Us explores the opaque world of Hasidic Judaism through a cadre of fascinating characters. Through unique and intimate access over the span of three years, acclaimed observational filmmakers Heidi Ewing and Rachel Grady (Jesus Camp, Detropia) delve into the lives of three brave individuals who have recently made the decision to leave the insular ultra-orthodox community at the expense of all else, including relationships with their family members and--in one case--their personal safety. With a sensitive and compassionate eye, One of Us chronicles the achingly cinematic journey of people in search of a personal freedom that comes only at a very high cost.
            ","NR
                    ",Rachel Grady,Heidi Ewing,NA,NA,NA,NA,NA,"Oct 20, 2017
                        ","Oct 20, 2017
                        ","
                            95 minutes
                        ","
                        Netflix
                    ",NA,NA,NA,NA,NA,NA,"
                                One of Us
                            ",2017,"Harrowing and heartbreaking, One of Us offers an intimate, revealing glimpse inside a notoriously private community and those who would dare defy it.","
                        
                        Documentary
                        
                    ",93,28,83,464,132461,7.25,7.92,10,3.93,184,39,219,https://www.rottentomatoes.com/m/one_of_us_2017
"
                The Speed Sisters are the first all-woman race car driving team in the Middle East. Grabbing headlines and turning heads at improvised tracks across the West Bank, these five women have sped their way into the heart of the gritty, male-dominated Palestinian street car-racing scene. Weaving together their lives on and off the track, SPEED SISTERS takes you on a surprising journey into the drive to go further and faster than anyone thought you could.
            ","NR
                    ",Amber Fares,NA,NA,NA,NA,NA,NA,"Feb 10, 2017
                        ","Feb 10, 2017
                        ","
                            80 minutes
                        ","
                        SocDoc Studios
                    ",NA,NA,NA,NA,NA,NA,"
                                Speed Sisters
                            ",2017,Speed Sisters honors its incredible subjects with an absorbing stranger-than-fiction look at a real-life story that's equal parts thought-provoking and purely entertaining.,"
                        
                        Documentary
                        
                    ",92,24,85,255,136880,6.88,6.6,7,4.43,44,8,143,https://www.rottentomatoes.com/m/speed_sisters
"
                What happens when the world's most acclaimed restaurant picks up and moves halfway across the world? Named for just one of the many surprising dishes that Ren Redzepi serves at his esteemed Copenhagen foodie destination Noma (named ""World's Best Restaurant"" in 2010, 2011, 2012, and 2014), Ants on a Shrimpfollows the superstar chef and his team as they relocate to Japan to set up a five-week pop-up in Tokyo. But creating an all-new, fourteen-course menu foraged from local sources in an unfamiliar country presents unforeseen challenges-and may be a make-or-break moment for the risk-taking Redzepi's career. This cross-cultural culinary odyssey is both a behind-the-scenes look at a food world visionary and a mouthwatering showcase for some of the most adventurous cuisine on the planet.
            ","NR
                    ",Maurice Dekkers,NA,NA,Maurice Dekkers,NA,NA,NA,"Jul 29, 2016
                        ","Jul 29, 2016
                        ","
                            93 minutes
                        ","
                        Blazhoffski Company
                    ","
                Ren Redzepi
            ","
                Lars Williams
            ","
                Rosio Sanchez
            ","
                Thomas Frebel
            ","
                Daniel Giusti
            ","
                Kim Mikkola
            ",Ants on a Shrimp,NA,No consensus yet.,"
                        
                        Documentary
                        
                    ",78,9,52,97,140818,7,0,3,2.98,15,14,54,https://www.rottentomatoes.com/m/ants_on_a_shrimp
"
                This documentary unearths a treasure trove of material that filmmaker Murray Lerner captured of Bob Dylan at the Newport Folk Festival over three turbulent years in the 1960s. While Lerner's original Newport documentary-the 1967 release ""Festiva""l-surveyed several musicians and included only a fraction of the footage we have here, his new film ""The Other Side of the Mirror"" is generous with the number of performances and their duration, including many of Dylan's best known songs. In both formal nighttime concerts and informal daytime ""workshops,"" we witness the fascinating transformations in Dylan's persona and style over three critical years, from fresh-faced folksinger to nascent rocker. Including that electric moment in 1965 when he fronted the Butterfield Blues Band with ""Maggie's Farm,"" the film also features several powerful duets with Joan Baez as well as performances with Peter, Paul and Mary, Pete Seeger and others. Lerner imposes no voiceover on the film, letting the music speak for itself and juxtaposing footage of the audiences to mark the changing times.
            ","NR
                    ",Murray Lerner,NA,NA,NA,NA,NA,NA,"Oct 30, 2007
                        ","
                            83 minutes
                        ",NA,"

                            83 minutes
                        
","
                Bob Dylan
            ","
                Joan Baez
            ","
                Peter Paul And Mary
            ","
                Johnny Cash
            ","
                Pete  Seeger
            ","
                Mike Bloomfield
            ",The Other Side of the Mirror - Bob Dylan Newport 1963-1965,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Musical & Performing Arts
                        
                    ",100,5,96,436,132299,8.2,8.25,2,4.44,72,3,60,https://www.rottentomatoes.com/m/the-other-side-of-the-mirror-bob-dylan-newport-19631965
"
                In this filmed version of cult film director John Waters' popular one-man show, the Pink Flamingos and A Dirty Shame director takes the stage to discuss everything from his early influences, fondest career memories, and notorious struggles against the MPAA rating system. Part endearing memoir and part hilarious lecture, This Filthy World touches on everything from the insanity of contemporary pop culture to the director's unforgettable early collaborations with inimitable Pink Flamingos star Divine. Captured live at the Harry du Jur Playhouse in New York, this performance is filled with the unique brand of outrageous insight and candid wit that has earned the so-called ""Prince of Puke"" an eternal place in the hearts of mischief-loving miscreants everywhere.
            ","NR
                    ",Jeff Garlin,NA,NA,John Waters,NA,NA,NA,"Dec 31, 2006
                        ","Dec 12, 2006
                        ","
                            82 minutes
                        ","
                        Filthy World
                    ","
                John Waters
            ",NA,NA,NA,NA,NA,"
                                John Waters: This Filthy World
                            ",2006,No consensus yet.,"
                        
                        Comedy, 
                        
                        Documentary, 
                        
                        Television
                        
                    ",NA,NA,NA,NA,133090,7.15,7.1,5,",""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":0,""ratingsStartDate"":""""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":false,""isReleased"":true,""releaseDate"":""Dec 31, 2006"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudienceProgress"":0,""counts"":{""allCritics"":10,""topCritics"":5,""allAudience"":0,""verifiedAudience"":0},""critics"":{""avgScore"":7.15,""freshCount"":10,""numberOfReviews"":10,""rottenCount"":0,""score"":100,""toma",""":{},""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":0,""ratingsStartDate"":""""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":false,""isReleased"":true,""releaseDate"":""Dec 31, 2006"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudienceProgress"":0,""counts"":{""allCritics"":10,""topCritics"":5,""allAudience"":0,""verifiedAudience"":0},""critics"":{""avgScore"":7.15,""freshCount"":10,""numberOfReviews"":10,""rottenCount"":0,""score"":100,""tomat",,0,https://www.rottentomatoes.com/m/john_waters_this_filthy_world
"
                Frank Gehry is that rare kind of architect who has garnered both critical acclaim and popular recognition. His designs dramatically blur the line between art and architecture; his sketches and models are the basis for dynamic structures and unpredictable interiors. Gehry's friend, Sidney Pollack, directs this film; akin in nature to Gehry's own impromptu, free-hand style, the two men appear on film together, capturing this shy, elusive artist and illuminating his innovative process--including expansive depictions of Gehry's most important architectural wonders across the globe.
            ","PG-13 (for brief strong language)
                    ",Sydney Pollack,NA,NA,NA,NA,NA,NA,"May 12, 2006
                        ","Aug 22, 2006
                        ","
                            83 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Frank O. Gehry
            ","
                Edward Ruscha
            ","
                Sydney Pollack
            ","
                Bob Geldof
            ","
                Dennis Hopper
            ","
                Michael Eisner
            ",Sketches of Frank Gehry,NA,"This affectionate, casually framed portrait of the acclaimed architect reveals him to be an engaging, likeable subject.","
                        
                        Documentary, 
                        
                        Musical & Performing Arts
                        
                    ",82,78,71,18,141496,6.94,6.8,35,3.63,293,120,1947,https://www.rottentomatoes.com/m/sketches_of_frank_gehry
"
                Filmmaker Fernando Trueba was introduced to Latin jazz in the 1980s, when he was beginning his career as a director, and he has since become a devoted fan of the music. After employing noted jazz artists to score some of his films, Trueba took his love of the music one step further with the documentary Calle 54, in which he gathered together a number of his favorite Latin jazz artists for a series of interviews and performances at the Sony Music recording studios in New York City. The artists include two pioneering Latin jazz stars, percussionist Tito Puente and horn player Paquito D'Rivera, as well as father-and-son piano duo Bebo Valdes and Chucho Valdes, Gato Barbieri and his tenor sax, the New York-based ensemble Jerry Gonzalez and the Fort Apache Band, and veteran pianists Chico O'Farrill and Eliane Elias. ~ Mark Deming, Rovi
            ","G
                    ",Fernando Trueba,NA,NA,NA,NA,NA,NA,"May 11, 2001
                        ","Nov 13, 2001
                        ","
                            105 minutes
                        ","
                        Miramax Films
                    ","
                Eliane Elias
            ","
                Cachao
            ","
                Paquito D'Rivera
            ","
                Eliane Elias
            ","
                Gato Barbieri
            ","
                Tito Puente
            ","
                                Calle 54
                            ",2001,A loving tribute to Latin Jazz artists where music does the talking.,"
                        
                        Art House & International, 
                        
                        Documentary, 
                        
                        Drama, 
                        
                        Musical & Performing Arts
                        
                    ",87,47,87,1,133517,7.27,7.71,19,4.26,77,12,138,https://www.rottentomatoes.com/m/calle_54
"
                In this documentary filmmaker Su Rynard examines the various hazards songbirds face around the world, which has led to a drastic reduction in their population. The role the birds play in the global ecosystem is discussed by biologists and industry experts.
            ","NR
                    ",Su Rynard,NA,NA,Sally Blake,Su Rynard,NA,NA,"Dec 4, 2015
                        ","May 3, 2016
                        ","
                            89 minutes
                        ","
                        Films  Cinq
                    ","
                Bridget Stutchbury
            ","
                Erin Bayne
            ","
                Erin Bayne
            ","
                Michael Mesure
            ","
                Andrea Rutigliano
            ","
                Andrea Rutigliano
            ","
                                The Messenger
                            ",2015,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Documentary, 
                        
                        Kids & Family
                        
                    ",83,12,60,184,134023,6.38,6.25,6,3.35,18,12,141,https://www.rottentomatoes.com/m/the_messenger_2015
"
                Told through the eyes of a 13-year-old Siberian girl and the American scout who discovered her, Girl Model follows a complex global supply chain of young girls sent abroad to seek their fortunes in the unregulated and often murky world of the modeling industry. -- (C) Official Site
            ","NR
                    ",Ashley Sabin,David Redmon,NA,NA,NA,NA,NA,"Sep 5, 2012
                        ","Feb 11, 2013
                        ","
                            77 minutes
                        ","
                        First Run Features
                    ","
                Ashley Arbaugh
            ","
                Nadya Vall
            ","
                Madlen
            ","
                Rachel Blais
            ",NA,NA,"
                                Girl Model
                            ",2012,No consensus yet.,"
                        
                        Documentary, 
                        
                        Mystery & Suspense, 
                        
                        Special Interest
                        
                    ",91,35,55,4,138229,6.78,6.39,14,3.34,316,257,2170,https://www.rottentomatoes.com/m/girl_model
"
                The rebuilding of the World Trade Center is the most architecturally, politically, and emotionally complex urban renewal project in American history. From the beginning, the rebuilding effort has been fraught with controversy, drama, delays and politics. The struggle has encompassed eleven years, nineteen government agencies, a dozen projects, and over $20 billion. (c) Official Site
            ","NR
                    ",Richard Hankin,NA,NA,Matt Kapp,NA,NA,NA,"Nov 16, 2012
                        ","May 19, 2014
                        ","
                            96 minutes
                        ","
                        First Run Features
                    ","
                George Pataki
            ","
                Michael Bloomberg
            ","
                Larry Silverstein
            ","
                Daniel Libeskind
            ",NA,NA,16 Acres,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",100,8,73,220,140084,7.2,7,6,3.45,27,10,121,https://www.rottentomatoes.com/m/16_acres
"
                After serving in the Navy during World War II, Sam Wagstaff came home to New York City and pursued a career in advertising, and through his work in the ad game he developed a keen interest in photography. Reflecting his own personal evolution as he came to accept his homosexuality, Wagstaff became an enthusiastic collector of art photography and gained a reputation as a curator, organizing a number of important museum shows of new photographers and becoming a friend and confidante of artists such as Andy Warhol, Frank Stella, Richard Tuttle, and Tony Smith. In the early '70s, Wagstaff met a young photographer, Robert Mapplethorpe, who shared a loft with his best friend, a poet and aspiring musician named Patti Smith. Wagstaff and Mapplethorpe became first friends and then lovers, and as enthusiastic supporters of Smith's work they traveled between New York's upscale art community and the punk rock scene that was emerging on the Bowery. Passionate allies in art and life who explored the edges of human experience, Wagstaff and Mapplethorpe were partners for life, but their lives were cut short by AIDS -- the disease claimed Wagstaff in 1987, and Mapplethorpe in 1989. Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe is a documentary by filmmaker James Crump that explores the lives of two remarkable people, their circle of talented friends, and the community and times which surrounded them. Black White + Gray received its world premiere at the 2007 Tribeca Film Festival.
            ","PG
                    ",James Crump,NA,NA,James Crump,NA,NA,NA,"Oct 19, 2007
                        ","Apr 8, 2008
                        ","
                            72 minutes
                        ","
                        Arthouse Films
                    ","
                Sam Wagstaff
            ","
                Robert Mapplethorpe
            ","
                Patti Smith
            ","
                Dominick Dunne
            ","
                Jeffrey Fraenkel
            ","
                Richart Tuttle
            ",Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,NA,Vital documentation of an unsung 70's art patron and his famous photographer lover. A vivid and tragic story.,"
                        
                        Documentary, 
                        
                        Musical & Performing Arts, 
                        
                        Special Interest, 
                        
                        Gay & Lesbian
                        
                    ",85,20,69,464,139045,6.47,6.4,11,3.42,41,18,68,https://www.rottentomatoes.com/m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe
"
                Hail! Hail! Rock 'n' Roll features a concert organized to celebrate the 60th birthday of Chuck Berry. The show was filmed in Berry's hometown of St. Louis, MO, in 1987. Highly respected by fellow musicians and music fans alike, many consider Berry to be the father of rock & roll. Fellow musicians paying musical homage to Berry on his birthday include: Bo Diddley, Little Richard, Roy Orbison, The Everly Brothers, Eric Clapton, Linda Ronstadt, Keith Richards, and Bruce Springsteen.
            ","PG
                    ",Taylor Hackford,NA,NA,NA,NA,NA,NA,"Oct 9, 1987
                        ","Jun 27, 2006
                        ","
                            121 minutes
                        ","
                        Universal Pictures
                    ","
                Bo Diddley
            ","
                Chuck Berry
            ","
                Roy Orbison
            ","
                Robert Cray
            ","
                Etta James
            ","
                Julian Lennon
            ","
                                Chuck Berry: Hail! Hail! Rock 'n' Roll
                            ",1987,No consensus yet.,"
                        
                        Documentary, 
                        
                        Musical & Performing Arts
                        
                    ",88,17,95,515,134603,7.55,8.12,8,4.1,91,5,97,https://www.rottentomatoes.com/m/chuck_berry_hail_hail_rock_n_roll
