description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                The Fighting Seabees is Republic Pictures' rip-roaring tribute to the US Navy's Construction Batallions (C.B.), without whom no plane would ever have gotten off the ground during WW2. John Wayne stars as Wedge Donovan, head of civilian construction company stationed in a pre-Pearl Harbor South Pacific war area. Despite Donovan's pleas to the Navy brass, he is denied permission to train his men for combat, the better to stave off imminent Japanese attack. Only after incurring heavy losses is Donovan given a commission and his men officially enlisted in the Navy. The self-sacrifical climax, as Donovan destroys a Japanese tank batallion at the cost of his own life, is one of the best-staged action highlights of its kind. As Constance Chesley, Susan Hayward finds herself in the unenviable position of being the apex in a romantic triangle involving herself, Wedge Donovan and Lt. Cmdr. Robert Yarrow (Dennis O'Keefe); her climactic speech, explaining how it's possible to love two men equally, is so well delivered that it transcends its essential corniness. Of the supporting cast, William Frawley stands out as Irish seabee Eddie Powers, who virtually signs his own death warrant when he begins singing happily just before an enemy sneak attack.
            ","NR
                    ",Edward Ludwig,Howard Lydecker,NA,Borden Chase,Aeneas MacKenzie,NA,NA,"Mar 10, 1944
                        ","May 22, 2001
                        ","
                            100 minutes
                        ","
                        Republic
                    ","
                John Wayne
            ","
                Susan Hayward
            ","
                Dennis O'Keefe
            ","
                William Frawley
            ","
                Leonid Kinskey
            ","
                J.M. Kerrigan
            ",The Fighting Seabees,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama
                        
                    ",100,6,73,4,132697,6.67,0,0,3.8,132,50,370,https://www.rottentomatoes.com/m/fighting_seabees
"
                Schlockmeister Roger Corman produced this graphically violent chronicle of the Chicago gangster wars of the 1920s and the events that lead to the bloody title showdown between rival mobsters Al Capone (Jason Robards) and Bugs Moran (Ralph Meeker) that marked a brutal end to a terrifying era. Fred Steiner's film score is effectively mixed with popular songs from the 1920s, and the re-creation of gangster-era Chicago is a credit to the set designers. Historic and insightful narration is dramatically provided by Paul Frees, giving the film the flavor of a docudrama. Jean Hale plays Moran's gun moll, who is mercilessly kneed in the stomach while arguing over a fur coat. Though The St. Valentine's Day Massacre was heralded by critics at the time of its initial release, their opinion of the film has changed with each decade as they waver on the cinematic value of all of Corman's work. Audiences continue to relish the film, which is often shown on the anniversary of the bloody executions. Watch for Jack Nicholson as one of the unfortunate victims. ~ Dan Pavlides, Rovi
            ","NR
                    ",Roger Corman,NA,NA,Howard Browne,NA,NA,NA,"Jun 30, 1967
                        ","May 23, 2006
                        ","
                            100 minutes
                        ","
                        20th Century Fox
                    ","
                Jason Robards
            ","
                Jean Hale
            ","
                George Segal
            ","
                Ralph Meeker
            ","
                Clint Ritchie
            ","
                Frank Silvera
            ",The St. Valentine's Day Massacre,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Cult Movies, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",89,9,66,1,133357,6,3.75,1,3.68,114,58,261,https://www.rottentomatoes.com/m/1019761-1019761-st_valentines_day_massacre
"
                Steven Spielberg's phenomenally successful sci-fi adventure thriller is graced by state-of-the-art special effects from the team of Stan Winston, Phil Tippett and Michael Lantieri from George Lucas's Industrial Light & Magic. The film follows two dinosaur experts -- Dr. Alan Grant (Sam Neill) and Dr. Ellie Sattler Laura Dern) -- as they are invited by eccentric millionaire John Hammond (Richard Attenborough) to preview his new amusement park on an island off Costa Rica. By cloning DNA harvested from pre-historic insects, Hammond has been able to create living dinosaurs for his new Jurassic Park, an immense animal preserve housing real brachiosaurs, dilophosaurs, triceratops, velociraptors, and a Tyrannosaur Rex. Accompanied by cynical scientist Ian Malcolm (Jeff Goldblum), who is obsessed with chaos theory, and Hammond's two grandchildren (Ariana Richards and Joseph Mazzello), they are sent on a tour through Hammond's new resort in computer controlled touring cars. But as a tropical storm hits the island, knocking out the power supply, and an unscrupulous employee (Wayne Knight) sabotages the system so that he can smuggle dinosaur embryos out of the park, the dinosaurs start to rage out of control. Grant then has to bring Hammond's grandchildren back to safety as the group is pursued by the gigantic man-eating beasts. ~ Paul Brenner, Rovi
            ","PG-13 (for intense science fiction terror)
                    ",Steven Spielberg,NA,NA,John Micheal Crichton,Michael Crichton,David Koepp,Malia Scotch Marmo,"Jun 11, 1993
                        ","Oct 10, 2000
                        ","
                            126 minutes
                        ","
                        Universal Pictures
                    ","
                Richard Attenborough
            ","
                Sam Neill
            ","
                Laura Dern
            ","
                Jeff Goldblum
            ","
                B.D. Wong
            ","
                Samuel L. Jackson
            ",Jurassic Park,NA,"Jurassic Park is a spectacle of special effects and life-like animatronics, with some of Spielberg's best sequences of sustained awe and sheer terror since Jaws.","
                        
                        Action & Adventure, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",91,125,91,1,136086,8.31,7.65,34,4.3,79513,7921,33901,https://www.rottentomatoes.com/m/jurassic_park
"
                A typical night for a group of war veterans at the local VFW turns into an all-out battle for survival when a teenage girl runs into the bar with a bag of stolen drugs. Suddenly under attack from a gang of punk mutants looking to get back what's theirs -- at any cost -- the vets use every weapon they can put together to protect the girl, and their VFW, in the biggest fight of their lives.
            ","NR
                    ",Joe Begos,NA,NA,Max Brallier,Matthew McArdle,NA,NA,"Feb 14, 2020
                        ","Feb 14, 2020
                        ","
                            92 minutes
                        ","
                        RLJE Films
                    ","
                Stephen Lang
            ","
                William Sadler
            ","
                Martin Kove
            ","
                David Patrick Kelly
            ","
                Sierra McCormick
            ","
                Tom Williamson
            ",VFW,NA,"VFW's solid cast, deft direction, and surprisingly weighty subtext add extra heft to a gory thriller that should hold buckets of sanguine appeal for grindhouse fans.","
                        
                        Action & Adventure, 
                        
                        Horror
                        
                    ",80,49,66,83,136040,6.82,7,3,3.54,55,28,390,https://www.rottentomatoes.com/m/vfw
"
                An aging demon hunter is called upon to save a small Mississippi town from a malevolent ancient spirit.
            ","NR
                    ",Mike Mendez,NA,NA,Robert Ohlsen,Dan Berk,NA,NA,"Mar 3, 2017
                        ","Apr 4, 2017
                        ","
                            93 minutes
                        ","
                        Archstone Distribution
                    ","
                Dolph Lundgren
            ","
                Kristina Klebe
            ","
                Billy Slaughter
            ","
                Miles Doleac
            ","
                Aaron McPherson
            ","
                Michael Aaron Milligan
            ",Don't Kill It,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Horror
                        
                    ",93,14,38,344,133626,7,0,2,2.84,66,110,125,https://www.rottentomatoes.com/m/dont_kill_it
"
                Philippa, a British teacher living in Turin, Italy, has seen many friends, including her husband, fall victim to drug overdoses. Philippa has repeatedly contacted the police with information about Turin's biggest drug dealer but, complicit in his dealings, they have completely ignored her. So Philippa decides to dole out her own form of justice -- setting her off on a journey, aided unexpectedly by a young police officer, that moves through retribution and redemption, innocence and crime, and hope and desire as she goes from a young widow to a fugitive on the run.
            ","R (for a scene of sexuality)
                    ",Tom Tykwer,NA,NA,Krzysztof Kieslowski,Krzysztof Piesiewicz,NA,NA,"Oct 4, 2002
                        ","Jun 17, 2003
                        ","
                            96 minutes
                        ","
                        Miramax Films
                    ","
                Cate Blanchett
            ","
                Giovanni Ribisi
            ","
                Remo Girone
            ","
                Stefano Santospago
            ","
                Mattia Sbragia
            ","
                Matthis Sbargia
            ","
                                Heaven
                            ",2002,The story is the weakest link in this gorgeous and well-acted film.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Romance
                        
                    ",74,87,76,9,140770,6.72,6.51,29,3.82,1502,463,1447,https://www.rottentomatoes.com/m/heaven
"
                Tashi, Arup and Nitin - flatmates, buddies and partners in crime. Tashi is to get married in a month but still doesn't know if his fianc is THE ONE! Arup can't make up his mind who he wants to kill first - his girlfriend who has just dumped him or his stupid, annoying boss whose idea of creativity is sketching a smiling banana! And Nitin is about to discover that eating delicious tandoori chicken off a street vendor is going to give him the worst case of Delhi Belly he's ever known! Three regular blokes, living the regular life EXCEPT for one small detail - they are on the hit list of one of the world's deadliest crime syndicates. Will they be able to get away before the 's#!t hits the roof' and it comes crashing down? --(c) UTV
            ","NR
                    ",Abhinay Deo,NA,NA,Akshat Verma,NA,NA,NA,"Jul 1, 2011
                        ","Aug 16, 2011
                        ","
                            103 minutes
                        ","
                        UTV Motion Pictures
                    ","
                Imran Khan
            ","
                Kunaal Roy Kapur
            ","
                Vir Das
            ","
                Shenaz Treasurywala
            ","
                Poorna Jagannathan
            ","
                Vijay Raaz
            ","
                                Delhi Belly
                            ",2011,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Comedy
                        
                    ",88,17,82,4,135991,6.4,6.25,7,3.95,1438,312,926,https://www.rottentomatoes.com/m/delhi_belly_2011
"
                Female dogs tend to shed while in heat; this is why all the collies who've played doggy heroine Lassie in the movies have actually been well-disguised males. A magnificent animal named Pal was the screen's first Lassie in 1943's Lassie Come Home. Set in Yorkshire during the first World War, the film gets under way when the poverty-stricken parents (Donald Crisp, Elsa Lanchester) of young Joe Carraclough (Roddy McDowall) are forced to sell his beloved Lassie. While her new master, the duke of Rudling (Nigel Bruce), is pleasant enough, Lassie prefers the company of Joe and repeatedly escapes. Even when cared for by the duke's affectionate granddaughter, Priscilla (Elizabeth Taylor), Lassie insists upon heading back to her original home. This time, however, the trip is much longer, and Lassie must depend upon the kindness of strangers, notably farmers Dally (Dame May Whitty) and Dan'l Fadden (Ben Webster) and handyman Rowlie (Edmund Gwenn). Based on the novel by Eric Knight (originally serialized in The Saturday Evening Post), Lassie Come Home was released quite some time after Knight's death. Like all the Lassie sequels turned out by MGM between 1943 and 1951, Lassie Come Home was lensed in Technicolor.
            ","G
                    ",Fred Wilcox,NA,NA,Hugo Butler,NA,NA,NA,"Oct 7, 1943
                        ","Aug 24, 2004
                        ","
                            89 minutes
                        ","
                        MGM
                    ","
                Roddy McDowall
            ","
                Donald Crisp
            ","
                Edmund Gwenn
            ","
                Dame May Whitty
            ","
                Nigel Bruce
            ","
                Elsa Lanchester
            ","
                                Lassie Come Home
                            ",1943,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama, 
                        
                        Kids & Family
                        
                    ",94,16,75,6,136540,8.18,8,5,3.86,246,80,334,https://www.rottentomatoes.com/m/lassie_come_home
"
                The comedy This Is The End follows six friends trapped in a house after a series of strange and catastrophic events devastate Los Angeles. As the world unravels outside, dwindling supplies and cabin fever threaten to tear apart the friendships inside. Eventually, they are forced to leave the house, facing their fate and the true meaning of friendship and redemption. (c) Sony
            ","R (for crude and sexual content throughout, brief graphic nudity, pervasive language, drug use and some violence)
                    ",Seth Rogen,Evan Goldberg,NA,Seth Rogen,Evan Goldberg,NA,NA,"Jun 12, 2013
                        ","Oct 1, 2013
                        ","
                            107 minutes
                        ","
                        Sony Pictures
                    ","
                James Franco
            ","
                Jonah Hill
            ","
                Seth Rogen
            ","
                Jay Baruchel
            ","
                Danny McBride (IV)
            ","
                Michael Cera
            ","
                                This Is the End
                            ",2013,"Energetic, self-deprecating performances and enough guffaw-inducing humor make up for the flaws in This Is the End loosely written script.","
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Horror
                        
                    ",83,224,71,181,142262,7.14,7.01,48,3.69,52969,21934,100427,https://www.rottentomatoes.com/m/this_is_the_end
"
                South Korean filmmaker Im Sang-su (A Good Lawyer's Wife) tackles the assassination of President Park Chun-hee (Song Jae-Ho) in his political satire The President's Last Bang. Im focuses on the internecine bickering and jockeying for position that took place among the dictator's closest advisors. Park was in the midst of a brutal crackdown on student protestors, angry workers, and others whom he saw as a threat to his regime. As the film opens, KCIA Chief Agent Ju (Han Suk-Gyu of Shiri) is getting rid of a hooker and her overzealous mother while President Park prepares for a banquet at his safe house with disgruntled KCIA Director Kim (Baek Yun-shik of Save the Green Planet!), Chief Secretary Yang (Gweon Byeong-Gil), and Chief Bodyguard Cha (Jeong Weon-Jung), who has already offended Ju and Kim with his malicious ""office politics,"" and two charming young ladies, a well-known pop singer (Kim Yun-Ah) and a co-ed (Cho Eun-ji). Kim has just had an unhappy doctor's visit, and been told he's suffering from a bad liver and chronic fatigue. Apparently pushed to the breaking point, he enlists his underlings, Ju and Colonel Min (Kim Eung-soo) in a deadly plot. Im insists that while some of the dialogue was necessarily invented, his film tells the story of what actually happened on that historic night in 1979. Park's relatives, still politically active in the country's right wing, sued the filmmaker and successfully kept him from using archival footage of the president in the film's final cut. The President's Last Bang was selected by the Film Society of Lincoln Center for inclusion in the 2005 New York Film Festival. ~ Josh Ralske, Rovi
            ","NR
                    ",Lim Sang-soo,Im Sang-soo,NA,Lim Sang-soo,NA,NA,NA,"Feb 3, 2005
                        ","Apr 4, 2006
                        ","
                            102 minutes
                        ","
                        MK Pictures
                    ","
                Baek Yoon-sik
            ","
                Song Jae-ho
            ","
                Bong Tae-gyu
            ","
                Won-jung Jeong
            ","
                Eung-su Kim
            ","
                Gweon Byeong-Gil
            ","
                                The President's Last Bang
                            ",2005,"Although it's possibly best enjoyed by viewers with some knowledge of South Korean history, The President's Last Bang entertainingly blends true crime and dark comedy.","
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Comedy
                        
                    ",82,33,71,718,136997,6.85,7.14,11,3.52,104,42,83,https://www.rottentomatoes.com/m/presidents_last_bang
"
                An outlaw is goaded into taking on justice at its most brutal in this hard-edged Western set in rural Australia in the 1880s. Charlie Burns (Guy Pearce) is a criminal living in the outback. He and his two brothers, Arthur (Danny Huston) and Mikey (Richard Wilson), are on the run from the law for rape and murder. Arthur is a violent and dangerous sociopath with a much longer rap sheet than his siblings and a reputation for hiding out in villages so lawless the police are afraid to visit them, while Mikey is a much younger and more impressionable chap.The authorities capture Charlie and Mikey after a bloody shootout, and the brothers are handed over to Capt. Stanley (Ray Winstone), a British lawman sent to Australia to help bring order to the colonies. Stanley proposes a deal to Charlie, explaining that it's Arthur he really wants, and that he's willing to spare the childlike and terrified Mikey if Charlie can find Arthur and murder him. Charlie, realizing that this is his only hope to save his simpleton younger brother (who is scheduled to be hanged on Christmas Day), agrees and sets out to find and execute his other brother, who he believes has gone too far into the world of crime. As Charlie scours the backwaters of Australia, he encounters Jellon Lamb (John Hurt), an educated yet thoroughly menacing bounty hunter. In time, Charlie finds his brother, but isn't certain if he can carry out his mission. Meanwhile, Stanley struggles to bring a European sense of civility to the rough and tumble land he now calls home, while his wife Martha (Emily Watson) becomes the focus of the lustful appetites of the men in town. The Proposition was written by rock star and novelist Nick Cave; he previously collaborated with director John Hillcoat on the film Ghosts... of the Civil Dead. ~ Mark Deming, Rovi
            ","R (for strong grisly violence, and for language.)
                    ",John Hillcoat,NA,NA,Nick Cave,NA,NA,NA,"May 11, 2005
                        ","Sep 19, 2006
                        ","
                            104 minutes
                        ","
                        First Look Pictures
                    ","
                Guy Pearce
            ","
                Ray Winstone
            ","
                Danny Huston
            ","
                John Hurt
            ","
                David Wenham
            ","
                Emily Watson
            ","
                                The Proposition
                            ",2005,"Brutal, unflinching, and violent, but thought-provoking and with excellent performances, this Australian western is the one of the best examples of the genre to come along in recent times.","
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Western
                        
                    ",86,125,85,68,142087,7.31,7.28,38,4.01,6596,1130,11132,https://www.rottentomatoes.com/m/proposition
"
                On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie (Hailee Steinfeld), on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken. When Charlie revives him, she quickly learns this is no ordinary, yellow VW bug.
            ","PG-13 (for sequences of sci-fi action violence)
                    ",Travis Knight,NA,NA,Christina Hodson,NA,NA,NA,"Dec 21, 2018
                        ","Apr 2, 2019
                        ","
                            119 minutes
                        ","
                        Paramount Pictures
                    ","
                Hailee Steinfeld
            ","
                John Cena
            ","
                John Ortiz
            ","
                Jason Drucker
            ","
                Pamela Adlon
            ","
                Stephen Schneider
            ",Bumblebee,NA,Bumblebee proves it's possible to bring fun and a sense of wonder back to a bloated blockbuster franchise -- and sets up its own slate of sequels in the bargain.,"
                        
                        Action & Adventure, 
                        
                        Science Fiction & Fantasy
                        
                    ",91,237,74,9,139041,6.97,6.55,35,3.77,4936,1747,9931,https://www.rottentomatoes.com/m/bumblebee
"
                After one of her tribe sets an American camp ablaze, a young Mohawk warrior finds herself pursued by a contingent of military renegades set on revenge. Fleeing deep into the woods they call home, Oak and Calvin, along with their British companion Joshua, must now fight back against the bloodthirsty Colonel Holt and his soldiers - using every resource both real and supernatural that the winding forest can offer.
            ","NR
                    ",Ted Geoghegan,NA,NA,Ted Geoghegan,Grady Hendrix,NA,NA,"Mar 2, 2018
                        ","Apr 10, 2018
                        ","
                            92 minutes
                        ","
                        Dark Sky Films
                    ","
                Kaniehtiio Horn
            ","
                Ezra Buzzington
            ","
                Eamon Farren
            ","
                Justin Rain
            ","
                Ian Colletti
            ","
                Jon Huber
            ",Mohawk,NA,Mohawk delivers effective period horror while skillfully weaving in sociopolitical subtext that pushes the film past genre -- and budgetary -- constraints.,"
                        
                        Action & Adventure, 
                        
                        Drama
                        
                    ",84,43,27,210,132629,6.7,5.19,9,2.42,20,54,167,https://www.rottentomatoes.com/m/mohawk_2018
"
                Upon drifting into a troubled Western outpost and discovering that the helpless locals are being terrorized by a ruthless rancher and his brutish hired hands, two rugged, straight-shooting peacemakers decide to stick around and put things right in this Western adapted from the novel by Robert B. Parker and directed by Ed Harris. Bragg (Jeremy Irons) is a rancher who believes himself to be above the law, a stance that's forever cemented when he guns down the town sheriff and his deputy in cold blood. Horrified, the defenseless townspeople pray for the day a savior will arrive in town to free them from Bragg's suffocating grasp. Soon thereafter, Virgil (Harris) and Everett (Viggo Mortensen) stride into town atop two mighty steeds, their confident presence signaling the beginning of a new era if the locals will only grant Virgil the complete power he needs to bring Bragg to justice. After pinning on his new badge, Virgil appoints Everett his deputy and ushers in an era of uneasy peace. Later, a woman named Allison (Rene Zellweger) arrives in town and catches Virgil's eye, prompting a die-hard renegade to consider a calm life of domestication. As Virgil's feelings for Allison grow, both begin to wonder if a life together is truly in the cards. Meanwhile, a temporarily subdued Bragg begins to display signs that he may not be finished with this town just yet. ~ Jason Buchanan, Rovi
            ","R (for some violence and language)
                    ",Ed Harris,NA,NA,Robert Knott,NA,NA,NA,"Oct 3, 2008
                        ","Jan 13, 2009
                        ","
                            115 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Ed Harris
            ","
                Viggo Mortensen
            ","
                Rene Zellweger
            ","
                Jeremy Irons
            ","
                Luce Rains
            ","
                James Tarwater
            ","
                                Appaloosa
                            ",2008,"A traditional genre western, Appaloosa sets itself apart with smart psychology, an intriguing love triangle, and good chemistry between the leads.","
                        
                        Action & Adventure, 
                        
                        Western
                        
                    ",76,163,55,55,142061,6.67,6.69,43,3.29,4912,4083,17761,https://www.rottentomatoes.com/m/10008785-appaloosa
"
                ""Bridge to Terabithia"" is a fantasy/adventure story of friendship, family and the power of imagination Jess Aarons is an outsider at school and even in his own family. Jess has trained all summer to become the fastest kid in his middle school class but his goal is unexpectedly thwarted by the new girl in school, Leslie Burke who competes in the ""boys only"" race and wins. Despite their awkward introduction, the two outsiders quickly become best friends. Leslie loves to tell stories of fantasy and magic. Jess loves to draw, but until he met Leslie, it was something he kept to himself. Leslie opens a new world of imagination for Jess. Together they create the secret kingdom of Terabithia, a magical place only accessible by swinging on an old rope over a stream in the woods near their homes. There, the friends rule the kingdom, fight the Dark Master and his creatures and plot against the school bullies. Thanks to his friendship with Leslie, Jess is changed for good. Brimming with fantastical creatures, palaces and beautiful forests, the world of Terabithia is brought to life.
            ","PG (for thematic elements including bullying, some peril and mild language)
                    ",Gabor Csupo,NA,NA,Jeff Stockwell,David Paterson (IV) ,Katherine Paterson,NA,"Feb 16, 2007
                        ","Jun 19, 2007
                        ","
                            94 minutes
                        ","
                        Buena Vista
                    ","
                Josh Hutcherson
            ","
                AnnaSophia Robb
            ","
                Zooey Deschanel
            ","
                Robert Patrick
            ","
                Bailee Madison
            ","
                Emma Fenton
            ",Bridge to Terabithia,NA,"Bridge to Terabithia is a faithful adaptation of a beloved children's novel and a powerful portrayal of love, loss, and imagination through children's eyes.","
                        
                        Action & Adventure, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",85,158,70,468,142188,7.16,6.84,39,3.69,26268,11095,132107,https://www.rottentomatoes.com/m/bridge_to_terabithia
"
                Samuel Fuller's valedictory war picture, The Big Red One follows the First Infantry Division from Africa to Europe during the years 1942 through 1945. Lee Marvin portrays the division sergeant; he's tough and experienced, to be sure, but he takes on his job with cool professionalism rather than Hollywood bravado. Based on Fuller's own experiences, the film is a loosely constructed series of anecdotes. Among them are an insane asylum under bombardment while the inmates applaud and a climactic vignette in which a very young concentration camp internee dies while a friendly soldier plays piggy-back with the boy.
            ","PG (for vulgar, soldier-like language and convincing battlefield violence)
                    ",Samuel Fuller,NA,NA,Samuel Fuller,NA,NA,NA,"May 28, 1980
                        ","Apr 27, 1999
                        ","
                            113 minutes
                        ","
                        United Artists
                    ","
                Lee Marvin
            ","
                Mark Hamill
            ","
                Robert Carradine
            ","
                Bobby Di Cicco
            ","
                Kelly Ward
            ","
                Siegfried Rauch
            ","
                                The Big Red One
                            ",1980,The reconstruction of Samuel Fuller's epic account of his days in North Africa in World War II elevates the film into the pantheon of great war movies.,"
                        
                        Action & Adventure, 
                        
                        Drama
                        
                    ",90,48,78,9,133133,7.83,7.54,16,3.82,891,252,1300,https://www.rottentomatoes.com/m/big_red_one
"
                In this action thriller from director Tony Scott, rookie train operator Will (Chris Pine) and grizzled veteran engineer Frank (Denzel Washington) learn that a runaway locomotive carrying carloads of dangerous chemicals is headed for Will's small Pennsylvania hometown, where his wife and child live. In order to save the day, they must figure out how to catch up to the rogue engine, and stop it before harm comes to the town. Standing in their way is Galvin (Kevin Dunn), the head of the company who is more interested in saving the stock price than lives. On the plus side, the duo have competent corporate employee Connie (Rosario Dawson) on the radio, talking them through their various attempts to corral and then stop the potentially lethal locomotive. ~ Perry Seibert, Rovi
            ","PG-13 (for sequences of action and peril, and some language)
                    ",Tony Scott,NA,NA,Mark Bomback,NA,NA,NA,"Nov 12, 2010
                        ","Feb 15, 2011
                        ","
                            98 minutes
                        ","
                        20th Century Fox
                    ","
                Denzel Washington
            ","
                Chris Pine
            ","
                Rosario Dawson
            ","
                Ethan Suplee
            ","
                Kevin Dunn
            ","
                Kevin Corrigan
            ","
                                Unstoppable
                            ",2010,"As fast, loud, and relentless as the train at the center of the story, Unstoppable is perfect popcorn entertainment -- and director Tony Scott's best movie in years.","
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",86,191,72,104,141246,6.91,6.88,45,3.7,25547,9722,37859,https://www.rottentomatoes.com/m/unstoppable-2010
"
                Assisted by a Fellowship of heroes, Frodo Baggins plunges into a perilous trek to take the mystical One Ring to Mount Doom so that it and its magical powers can be destroyed and never possessed by evil Lord Sauron. The astonishing journey begins in the first film of director/co-writer Peter Jackson's epic trilogy that redefined fantasy filmmaking. This imaginative foray into J.R.R. Tolkien's Middle-earth won 4 Academy Awards (R)* and earned 13 total nominations including Best Picture.
            ","PG-13 (for epic battle sequences and some scary images)
                    ",Peter Jackson,NA,NA,Fran Walsh,Peter Jackson,Philippa Boyens,NA,"Dec 19, 2001
                        ","Aug 6, 2002
                        ","
                            165 minutes
                        ","
                        New Line Cinema
                    ","
                Elijah Wood
            ","
                Ian McKellen
            ","
                Viggo Mortensen
            ","
                Liv Tyler
            ","
                Sean Bean
            ","
                Cate Blanchett
            ","
                                The Lord of the Rings: The Fellowship of the Ring
                            ",2001,"Full of eye-popping special effects, and featuring a pitch-perfect cast, The Lord of the Rings: The Fellowship of the Ring brings J.R.R. Tolkien's classic to vivid life.","
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",91,230,95,1,142335,8.18,7.65,48,4.12,167643,8379,35838,https://www.rottentomatoes.com/m/the_lord_of_the_rings_the_fellowship_of_the_ring
"
                A former boxer named Bradley loses his job as an auto mechanic, and his troubled marriage is about to expire. At this crossroads in his life, he feels that he has no better option than to work for an old buddy as a drug courier. This improves his situation until the terrible day that he finds himself in a gunfight between a group of police officers and his own ruthless allies. When the smoke clears, Bradley is badly hurt and thrown in prison, where his enemies force him to commit acts of violence that turn the place into a savage battleground. From the director of Bone Tomahawk, Brawl in Cell Block 99 stars Vince Vaughn (Hacksaw Ridge), Jennifer Carpenter (""Dexter""), Udo Kier (Blade) and Don Johnson (""Miami Vice"").
            ","NR
                    ",S. Craig Zahler,NA,NA,S. Craig Zahler,NA,NA,NA,"Oct 6, 2017
                        ","Dec 26, 2017
                        ","
                            132 minutes
                        ","
                        RLJE Films
                    ","
                Vince Vaughn
            ","
                Don Johnson
            ","
                Jennifer Carpenter
            ","
                Marc Blucas
            ","
                Rob Morgan
            ","
                Geno Segers
            ",Brawl in Cell Block 99,NA,Brawl in Cell Block 99 rides a committed Vince Vaughn performance into the brutally violent -- and undeniably entertaining -- depths of prison-set grindhouse genre fare.,"
                        
                        Action & Adventure, 
                        
                        Mystery & Suspense
                        
                    ",91,90,74,6,137145,7.56,7.65,19,3.63,1446,518,3758,https://www.rottentomatoes.com/m/brawl_in_cell_block_99
"
                Vincent Ward directed this beautifully photographed romantic tale about a bold love affair stretching across both years and cultural barriers. The film begins in the Arctic in 1965 as a young mapmaker (John Cusack) arrives in an Eskimo village and meets a drunken old half-caste Eskimo named Avik, who regales the mapmaker with his life story. Avik recalls the arrival in 1921 of another cartographer in their village, the swaggering British mapmaker Walter Russell (Patrick Bergin). Walter discovers Avik (played as a young man by Robert Joanie) is suffering from tuberculosis and rushes him to a sanitarium in Montreal. Avik, who has never been outside his village, is awestruck at the outside world. He is also awestruck by a half-Indian girl named Albertine (Annie Galipeau), and they become friends. But one of the Catholic sisters (Jeanne Moreau) who runs the sanitarium pulls Albertine away from Avik. Ten years later, Walter returns to the Eskimo village. Avik (now grown up as Jason Scott Lee) tells him the village is starving and that they blame him, since he was tainted by the white man in his visit to Montreal. Walter offers to take Avik with him, but Avik must stay to tend his dying grandmother. But he does ask Walter to look up Albertine and tell her he loves her. Walter abides by his request and finds Albertine (now played by Anne Parillaud). By now, Avikhas been abandoned by his village and has joined the air force. He encounters Albertine and the two renew their old love. But there is a complication: Albertine is now having an affair with Walter.
            ","R
                    ",Vincent Ward,NA,NA,Louis Nowra,Vincent Ward,Horton Foote,NA,"Jan 1, 1992
                        ","May 31, 2004
                        ","
                            109 minutes
                        ","
                        HBO Video
                    ","
                Jason Scott Lee
            ","
                Anne Parillaud
            ","
                Robert Joamie
            ","
                Annie Galipeau
            ","
                Patrick Bergin
            ","
                John Cusack
            ","
                                Map of the Human Heart
                            ",1992,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",77,22,80,2,135715,6.78,7.12,4,3.98,215,52,358,https://www.rottentomatoes.com/m/map_of_the_human_heart
